"attestation_id","attestation_file","attestation_cid","certificate","certificate_cid","reportingStart","reportingStartTimezoneOffset","reportingEnd","reportingEndTimezoneOffset","sellerName","sellerAddress","country","region","volume_Wh","generatorName","productType","label","energySource","generationStart","generationStartTimezoneOffset","generationEnd","generationEndTimezoneOffset"
"20220501_ACT_PL_transaction_1_attestation_2011","ACT-API-2022-1010-2321-25-2614025341.pdf","bafkreibsvqntv36aw74z7hbgyflcfn2bldpoh56fg7itq2mgufrxek75lm","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_405","bafyreial6ysdhy7xcx2bosupiyibewijk6juaw356sa7lgxdltrjme43am","2021-07-01",480,"2021-09-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,493000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2021-05-01","480",2021-05-31,"480"
"20220501_ACT_PL_transaction_1_attestation_3071","ACT-API-2022-1010-2321-26-2296365390.pdf","bafkreifvzww475utiqhaudfivf4ztqllkv7myqf2rworyzc7win2lc7yki","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_406","bafyreih5uulaib4gwotlrv2rs4qxevc4awhl6awbfvaxlmshuyu6ktoaii","2021-10-01",480,"2021-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,493000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2021-05-01","480",2021-05-31,"480"
"20220501_ACT_PL_transaction_1_attestation_2696","ACT-API-2022-1010-2321-27-2167208315.pdf","bafkreih3a2xynero4hadx7q2mtz5ezsqxhaf4cweujvohfvzpbfea4atji","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_407","bafyreidb5ynpue43jhmjumuqeuazdjifbdc7krxolph3sqgltyy35dghxa","2021-10-01",480,"2021-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,490000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_2555","ACT-API-2022-1010-2321-28-2358675990.pdf","bafkreig2whowq6ho5q7sh5zus4jn2kjmngjr6tipyrhtg3ja6qdkoow4py","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_408","bafyreidomw2jk63pqtpeydoollhvkpdustj47nvxpgz3uy7d573npksrra","2021-10-01",480,"2021-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,489000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_1712","ACT-API-2022-1010-2321-29-2268325826.pdf","bafkreiezxfgjuhzb6qjleoirr42bdx64k7ka457swvwq3orznzcxof4vxa","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_409","bafyreidnhlnudihyg7ep4zfduwpqkoy4bunskt7fau7k4yk4d6mh6jzhbe","2021-07-01",480,"2021-09-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,488000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_1342","ACT-API-2022-1010-2321-30-2295056068.pdf","bafkreibgj57lcvshpfvbwc34ehs3vde222ojg2iae44qbbehtahmgxsikq","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_410","bafyreiajapmawmrdycybnfuxos25zonf3ryaq4z4ukhamclocqnyecnk6q","2021-07-01",480,"2021-09-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,484000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_942","ACT-API-2022-1010-2321-31-2441724453.pdf","bafkreihmzswrmk3l5g5q5v7t4si7tgetucocj6tywudra3xu3w2dwdh6ce","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_411","bafyreifekoraiv5y2ebldr4ntzx72n4qkjrc7j3tiwdqk5qshk55u5mx5i","2021-01-04",480,"2021-06-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,483000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_2120","ACT-API-2022-1010-2321-32-2463179010.pdf","bafkreihwnoackou4gws6xvyr5xhs4jhqc3paq6dfmvcm7ovevbxc5cknc4","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_412","bafyreiczxhu57t6rzcpze4ro3fbs4sls7vk54dzm7l3gop3nfkudlxaofy","2021-07-01",480,"2021-09-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,483000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_2627","ACT-API-2022-1010-2321-33-2532055707.pdf","bafkreiex23gbv76bkn27afxxmtxu65srbhxyxuvrwkwgojgr5wocpnkq5i","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_413","bafyreihfj5n3uh6hjrrhsxffdkjxxqadkvqssju6wezyfbys74ic6q7y5a","2021-10-01",480,"2021-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,483000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_860","ACT-API-2022-1010-2321-34-2165571205.pdf","bafkreifd6h3it2hestpydy4vla7a73wiq3mugxalksafre5yxh5hnzpsbq","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_414","bafyreifwg6356fhj5wm6nkwqy4szptrmsyaqw27eurpuaidxngrj6k5i6e","2021-01-04",480,"2021-06-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,482000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_1351","ACT-API-2022-1010-2321-35-2219979133.pdf","bafkreics2rzazke55yzlhbg2jynj63sd6yfnqsd2z3lanewzsdxq5hccim","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_415","bafyreib5lgwregjrey3izceju5rf5zbqgdivnjgurb6olrfzuezdjk23ae","2021-07-01",480,"2021-09-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,482000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_2513","ACT-API-2022-1010-2321-36-2271404701.pdf","bafkreibi7aj6ab2vin67nkn2rw5tcgpmhk244lf3rdqeufonark5johe2m","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_416","bafyreiag65aqelddhpvt55lxt4v2vdk7l6a5jpqe3b4347clcwpsufyz24","2021-10-01",480,"2021-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,482000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_1086","ACT-API-2022-1010-2321-37-2311576894.pdf","bafkreid7vphltkfqcvito3gjiwg7h7oe4drfbjxw6a5jizxgw7wtbfnrya","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_417","bafyreiad65tq6553btw3ilbkfextr7axrmde6anofz3w4hv4jbwawlvsn4","2021-01-04",480,"2021-06-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,481000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_506","ACT-API-2022-1010-2321-38-2349836136.pdf","bafkreicoot6pss5skk7rt4ozvxejjbzkprzygggkso46t6laurrbkh3i4q","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_418","bafyreid5mvpotnocrzara7ogv3xrrlmwm26x2p3yokq4qckck5vuubcice","2021-01-01",480,"2021-03-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,479000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_862","ACT-API-2022-1010-2321-39-2168798915.pdf","bafkreibj7evxp2oudwp5ftg75si6nrimhuojlmdodirddznd4dsn7rvba4","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_419","bafyreidveq2um2yvbcj6s5eefxf7vq5gbqw4vxtzhgm67fhrfg3mix4iga","2021-01-04",480,"2021-06-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,479000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_1620","ACT-API-2022-1010-2321-40-2298556080.pdf","bafkreidihlu6b7srvqtz2habtzd5tcubw6xoqn6m4nz7p3ygefdu2743xi","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_420","bafyreiddkfmqnylri7rydyqogk6npfjnwd6yllmqwawb5oimbpoeugsl7e","2021-07-01",480,"2021-09-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,479000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_2286","ACT-API-2022-1010-2321-41-2348406472.pdf","bafkreif3dwzf5dk4xdvfejajm5vyqdyux4scqywsdeex3mzuwe2v3qbvpi","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_421","bafyreifef5ulrbiivsywaoqibozdaewjhe6zvc4o4l27kpfi6eum3suu3m","2021-10-01",480,"2021-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,478000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_2750","ACT-API-2022-1010-2321-42-2306979285.pdf","bafkreihujpmrrdoj6dakumh4wwxkn5hmjo6auoi3rowolxh4duwdv22rjq","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_422","bafyreid6i4mk46mw3jpvrno5nmng7x6mdhcbstzretevr34pxlzv25of34","2021-10-01",480,"2021-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,478000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_2961","ACT-API-2022-1010-2321-43-2293855590.pdf","bafkreihd7dewcragspth2zbwayp6tty4kl6rmy53ddnjydrw7wmxjrqqfa","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_423","bafyreifvuuzvuemjubgnfzuyrg45tuzajeaf4hjucolavrklx2yedi3wuq","2021-10-01",480,"2021-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,476000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_3077","ACT-API-2022-1010-2321-44-2192434590.pdf","bafkreibt2joiz75hjju7rndvbanbldmc4hiw5rars7o6mjirryhixnl5cu","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_424","bafyreiel6nk5rkucrn5tdoy2fep6tiw6cebandjc6movzjdpegm5ovygd4","2021-10-01",480,"2021-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,476000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_672","ACT-API-2022-1010-2321-45-2197633787.pdf","bafkreig2rtr7g6s7vknrufyto3kj5ic6tz7kbxachfeflgkd7w27w3xvle","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_425","bafyreihk4nmpqtzdk6rd6zdsgylvxfsivvm5hmn4s3zhwtewskofpjvccy","2021-01-04",480,"2021-06-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,472000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_2082","ACT-API-2022-1010-2321-46-2280792228.pdf","bafkreidmlpzmioyatt73bckkk2o5xtwbnwa6r3hwkl5sb7io3jldbc4zye","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_426","bafyreibg5ggzew2rzb7xnmep55e2hgcrj5or5ohyjixinxifdixvqdrs5a","2021-07-01",480,"2021-09-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,472000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_2621","ACT-API-2022-1010-2321-47-2248488191.pdf","bafkreifsgem3pl2vx45phpaehd2xpfac7eloljpogn4oqqd5byy42gsuia","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_427","bafyreidxxpow4rjrberlwrxhhoopkl32cvz5z7lh4xaoh23gzd67j2otce","2021-10-01",480,"2021-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,470000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_44","ACT-API-2022-1010-2321-48-2307846510.pdf","bafkreibpgwejkdj33hbywqeeb5nxpeaig77muslweq7twwzslcspnt7m4i","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_428","bafyreiavompvkrqt4hll556qpu2bqh7k7o22m3f7qjphspnnmbdhtp65l4","2020-01-01",480,"2020-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,469000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_116","ACT-API-2022-1010-2321-49-2249232428.pdf","bafkreiflbzlenzbk6f5aohxl5opyud6diow4i7pqfddj7y46v54ck2mgeu","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_429","bafyreicrhunm2ldfg2uzzjyqn7mj437xcti5lzadvch5tlceay42vx75he","2020-01-01",480,"2020-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,469000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_1067","ACT-API-2022-1010-2321-50-2211523786.pdf","bafkreid7tojk7h6k4iicw64isunfgs23se7umakzmrlbzlrgoodebsodne","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_430","bafyreigjgncwolb32xzbdw7brlsi6g2d4m6facxjjajb5pkuilpj3zvf5m","2021-01-04",480,"2021-06-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,468000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_2538","ACT-API-2022-1010-2321-51-2496398753.pdf","bafkreihrmxcd4z2i6hrn5zdzpjjszfadu7ygs57ibdbdtf3vjcbyml2rnq","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_431","bafyreihfq6sqyqnj2jvmjbekiamupcqx2jps4jwtgxqocinrswunuhmqxm","2021-10-01",480,"2021-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,466000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_2502","ACT-API-2022-1010-2321-52-2439796846.pdf","bafkreigyyclfutqyguwzkgohsfk7j7q4vdbwyfpy4c2qhmoapmefvvji2i","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_432","bafyreifcejmi44fbrk4gryumb2ndzizazvobx5bhs3vp5zzkfc5ahlrsgi","2021-10-01",480,"2021-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,465000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_1080","ACT-API-2022-1010-2321-53-2459332273.pdf","bafkreiayxsmg5idc5i225ledysctsvje6uf6ficc3qvyav6xhz76qlirie","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_433","bafyreibdbqqdgwq5fo7i77f35g3ms5mvloucf35hrxshbm5kqurukdtm2u","2021-01-04",480,"2021-06-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,463000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_1390","ACT-API-2022-1010-2321-54-2309236101.pdf","bafkreic3vuh4dtoltzcptgwt6i7vrxsetjti2zzs5mb3bnskqr4ancl3ou","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_434","bafyreieafzenrxukgwuupwjoavdczdrbwzsaartih5hvdhquvujpnmhxdu","2021-07-01",480,"2021-09-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,461000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_2125","ACT-API-2022-1010-2321-55-2480018663.pdf","bafkreibdjauvowz2ubws2ryghyj2aqth4iuilczusowkrelv6ggllcwxnq","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_435","bafyreibwdxgnlocvrtmk5avnpn5xxthtq6i4wasg4qctnb5qoynm532b6q","2021-07-01",480,"2021-09-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,461000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_2458","ACT-API-2022-1010-2321-56-2338486106.pdf","bafkreiak4sywzb7ytzky4is3t7fyfijkhhzippgcdsbr22njko5efapfbu","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_436","bafyreiao2ici5osvfcdmdmfvpx7bgm4kbl6rxhxgmbvmb2iptqiuwovbim","2021-10-01",480,"2021-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,460000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_2490","ACT-API-2022-1010-2321-57-2663868210.pdf","bafkreigyteunqypiufbjtb2y45kiam2i2226lffzi3wxei6mtsbzqbdyvy","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_437","bafyreih5wbtx6apabptw35fhf4xmpuotfkxa5rld2rdgib2foegv2bubsa","2021-10-01",480,"2021-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,458000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_530","ACT-API-2022-1010-2321-58-2317728548.pdf","bafkreihqksgdud35niu5ft6gahzycp4azxvb232vypjtgdc6lzd4rqf23u","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_438","bafyreighmnyneozx6sojglxkohsggwfk2x7bgm5bxhzfkhyu52vob5uwd4","2021-01-01",480,"2021-03-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,456000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_2174","ACT-API-2022-1010-2321-59-2426961867.pdf","bafkreif7syj6ac4udjsnlzqemqgt75vydbiy45vwxzp64g5d43hgttrrca","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_439","bafyreiclu3f6giamro4lbwfvtgm3wuwmokp7sx5mra7ju6oaq4xbeyoltq","2021-07-01",480,"2021-09-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,456000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_57","ACT-API-2022-1010-2322-00-2281853834.pdf","bafkreicffmthi2agivykc6dm4rd3klderscwi3u5yldw35zbr5zg22jeja","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_440","bafyreier3ocngpzma2emjd5ezhsi47d6hbnmlnagfogtkzndkoxbejya6i","2020-01-01",480,"2020-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,455000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_1906","ACT-API-2022-1010-2322-01-2395862910.pdf","bafkreido4xia6v7umqrhzw3cmmasjlumbj7rbo6w7kdm3rjme6c3k3plui","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_441","bafyreibxxkl5knuhlupkx7anqeos5gdtspkw6bj53wwfdjs7mgungimhxi","2021-07-01",480,"2021-09-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,453000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_863","ACT-API-2022-1010-2322-02-2337145319.pdf","bafkreidwf4dt4afcomb43ymhlaxwhapiokklxqol5c26gc7gltgwhjpoba","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_442","bafyreiet44srmxjya6xmdw756s7gu4rslmbequ5zdu34kozgbz54cibzea","2021-01-04",480,"2021-06-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,452000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_203","ACT-API-2022-1010-2322-03-2439688193.pdf","bafkreidvgnmu6gn5otkrkxpuyak5qh4m4sblp6wawr3tjgkfcycslwacbq","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_443","bafyreidtzetkec6asqvof5kqorbielkhndocave53i7pusl6aextri2ueu","2021-01-01",480,"2021-03-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,422000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-01-01","480",2020-01-31,"480"
"20220501_ACT_PL_transaction_1_attestation_108","ACT-API-2022-1010-2322-04-2310944863.pdf","bafkreihlbyc27eup4lu2sgw4pyeej5cs4j3k7pgn3bujubm4rzwselmtxm","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_444","bafyreic4x5jvpkmq3lxefiqiwvegqyovbvtplb7wfmsplmgg523nqrhrum","2020-01-01",480,"2020-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,6000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-09-01","480",2020-09-30,"480"
"20220501_ACT_PL_transaction_1_attestation_1504","ACT-API-2022-1010-2322-05-2152007053.pdf","bafkreidb4naiygz4b7kbwoj7dmuz4s43bq4fcgdlqwswg7n25lc3adtfgi","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_445","bafyreidgqmiftim3ohrx36rl4nzbanjca3weiywp35zskvcdkuy2g7hmui","2021-07-01",480,"2021-09-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,451000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-09-01","480",2020-09-30,"480"
"20220501_ACT_PL_transaction_1_attestation_2013","ACT-API-2022-1010-2322-06-2303785221.pdf","bafkreicrezjrvhceubm34ppmvaciz5z7ockhrs7wb3bvuhlcjvrkanz45e","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_446","bafyreihyprqis6c5jtkojbo2brmxxrjl6tdhuc6xgmfwrcawzm3ah5mnfy","2021-07-01",480,"2021-09-30",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,451000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-09-01","480",2020-09-30,"480"
"20220501_ACT_PL_transaction_1_attestation_2557","ACT-API-2022-1010-2322-07-2192153011.pdf","bafkreidtq6nudtl67k3xv2sycpgsvzbhlhc3nbq7uzdoqq4amcq6dlh6du","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_447","bafyreig74wakanaurwwiakv7m7s5q6qxgujamrgr6yj2oy3bwy7illzilm","2021-10-01",480,"2021-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,451000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-09-01","480",2020-09-30,"480"
"20220501_ACT_PL_transaction_1_attestation_43","ACT-API-2022-1010-2322-08-2154981948.pdf","bafkreihe66ssucy7qkhae655au4aoqd73ppxsdnlkgavtdxch3fbauugau","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_448","bafyreidruo7dr42djmhidtyn26d324a34zjwrtez5n32oyvdpjofckuqpq","2020-01-01",480,"2020-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,450000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-09-01","480",2020-09-30,"480"
"20220501_ACT_PL_transaction_1_attestation_2979","ACT-API-2022-1010-2322-09-2282245670.pdf","bafkreigr2sjamomk443symziazsg66b7qelb6276etiyxfcj3qgrp7sjw4","20220511_ACT_PL_transaction_1_delivery_2_data_certificate_449","bafyreih67p4ufbjxjocdyqyibmfmyp746fzy3uebo3r4vvkfajmb7tercu","2021-10-01",480,"2021-12-31",480,"ACT Commodities Inc.","437 Madison Ave. Suite 17A, New York, NY, 10022, USA","CN",,450000000,"GVQ Dahe Phase 5 and Phase 6 Wind Power Project","IREC",,"wind","2020-09-01","480",2020-09-30,"480"
