"attestation_id","redemption_process","contract_id","allocation_id","smart_contract_address","batchID","network","zl_protocol_version","minerID","beneficiary","beneficiary_country","beneficiary_location","supply_country","volume_required","start_date","end_date","redemption_purpose","attestation_folder"
"20220607_SP_FF_transaction_2_attestation_212","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_212","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4120,246,"ZL 1.0.0","f0717987","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4120 - Filecoin minerID f0717987","CN","CN-GD","CN","108","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4120. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0717987","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_213","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_213","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4121,246,"ZL 1.0.0","f0718366","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4121 - Filecoin minerID f0718366","CN","CN-SH","CN","570","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4121. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0718366","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_214","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_214","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4122,246,"ZL 1.0.0","f0718665","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4122 - Filecoin minerID f0718665","CN","CN-SC","CN","70","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4122. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0718665","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_215","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_215","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4123,246,"ZL 1.0.0","f0720785","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4123 - Filecoin minerID f0720785","CN","CN-SH","CN","18","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4123. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0720785","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_216","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_216","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4124,246,"ZL 1.0.0","f0722658","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4124 - Filecoin minerID f0722658","CN","CN-SC","CN","118","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4124. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0722658","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_217","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_217","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4125,246,"ZL 1.0.0","f0723538","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4125 - Filecoin minerID f0723538","CN","CN-HE","CN","13","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4125. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0723538","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_218","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_218","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4126,246,"ZL 1.0.0","f0723827","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4126 - Filecoin minerID f0723827","CN","CN-GZ","CN","1635","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4126. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0723827","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_219","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_219","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4127,246,"ZL 1.0.0","f0726742","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4127 - Filecoin minerID f0726742","CN","CN-FJ","CN","27","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4127. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0726742","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_220","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_220","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4128,246,"ZL 1.0.0","f0730266","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4128 - Filecoin minerID f0730266","CN","CN-CQ","CN","168","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4128. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0730266","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_221","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_221","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4129,246,"ZL 1.0.0","f0731150","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4129 - Filecoin minerID f0731150","CN","CN-HN","CN","38","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4129. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0731150","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_222","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_222","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4130,246,"ZL 1.0.0","f0735027","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4130 - Filecoin minerID f0735027","CN","CN-JS","CN","107","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4130. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0735027","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_223","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_223","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4131,246,"ZL 1.0.0","f0744513","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4131 - Filecoin minerID f0744513","CN","CN-GD","CN","357","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4131. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0744513","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_224","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_224","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4132,246,"ZL 1.0.0","f0745116","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4132 - Filecoin minerID f0745116","CN","CN-BJ","CN","138","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4132. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0745116","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_225","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_225","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4133,246,"ZL 1.0.0","f0746945","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4133 - Filecoin minerID f0746945","CN","CN-ZJ","CN","127","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4133. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0746945","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_226","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_226","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4134,246,"ZL 1.0.0","f0747522","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4134 - Filecoin minerID f0747522","CN","CN-GD","CN","310","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4134. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0747522","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_227","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_227","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4135,246,"ZL 1.0.0","f0747617","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4135 - Filecoin minerID f0747617","CN","CN-GD","CN","561","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4135. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0747617","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_228","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_228","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4136,246,"ZL 1.0.0","f0749380","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4136 - Filecoin minerID f0749380","CN","CN-GD","CN","220","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4136. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0749380","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_229","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_229","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4137,246,"ZL 1.0.0","f0750779","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4137 - Filecoin minerID f0750779","CN","CN-SC","CN","233","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4137. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0750779","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_230","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_230","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4138,246,"ZL 1.0.0","f0752620","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4138 - Filecoin minerID f0752620","CN","CN-JS","CN","68","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4138. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0752620","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_231","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_231","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4139,246,"ZL 1.0.0","f0752635","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4139 - Filecoin minerID f0752635","CN","CN-JS","CN","22","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4139. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0752635","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_232","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_232","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4140,246,"ZL 1.0.0","f0753055","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4140 - Filecoin minerID f0753055","CN","CN-FJ","CN","62","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4140. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0753055","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_233","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_233","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4141,246,"ZL 1.0.0","f0753213","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4141 - Filecoin minerID f0753213","CN","CN-FJ","CN","720","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4141. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0753213","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_234","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_234","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4142,246,"ZL 1.0.0","f0753366","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4142 - Filecoin minerID f0753366","CN","CN-FJ","CN","345","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4142. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0753366","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_235","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_235","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4143,246,"ZL 1.0.0","f0753402","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4143 - Filecoin minerID f0753402","CN","CN-HN","CN","68","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4143. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0753402","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_236","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_236","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4144,246,"ZL 1.0.0","f0753569","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4144 - Filecoin minerID f0753569","CN","CN-GD","CN","10","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4144. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0753569","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_237","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_237","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4145,246,"ZL 1.0.0","f0753959","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4145 - Filecoin minerID f0753959","CN","CN-FJ","CN","179","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4145. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0753959","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_238","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_238","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4146,246,"ZL 1.0.0","f0753988","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4146 - Filecoin minerID f0753988","CN","CN-FJ","CN","873","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4146. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0753988","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_239","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_239","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4147,246,"ZL 1.0.0","f0755650","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4147 - Filecoin minerID f0755650","CN","CN-QH","CN","190","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4147. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0755650","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_240","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_240","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4148,246,"ZL 1.0.0","f0756338","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4148 - Filecoin minerID f0756338","CN","CN-HA","CN","60","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4148. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0756338","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_241","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_241","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4149,246,"ZL 1.0.0","f0756840","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4149 - Filecoin minerID f0756840","CN","CN-JS","CN","57","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4149. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0756840","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_242","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_242","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4150,246,"ZL 1.0.0","f0761358","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4150 - Filecoin minerID f0761358","CN","CN-SC","CN","15","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4150. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0761358","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_243","automatic","20220607_SP_FF_transaction_2_contract_1","20220607_SP_FF_transaction_2_allocation_243","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4151,246,"ZL 1.0.0","f0761728","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4151 - Filecoin minerID f0761728","CN","CN-JX","CN","1007","2021-01-01","2021-06-30","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 4151. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0761728","20220607_SP_FF_delivery"
