"attestation_id","smart_contract_address","batchID","network","zl_protocol_version","minerID","beneficiary","redemption_purpose","attestation_folder"
"20220607_SP_FF_transaction_2_attestation_201","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4110,246,"ZL 1.0.0","f0698688","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4110 - Filecoin minerID f0698688","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 201. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0698688","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_202","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4111,246,"ZL 1.0.0","f0700033","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4111 - Filecoin minerID f0700033","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 202. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0700033","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_203","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4112,246,"ZL 1.0.0","f0700999","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4112 - Filecoin minerID f0700999","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 203. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0700999","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_204","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4113,246,"ZL 1.0.0","f0705704","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4113 - Filecoin minerID f0705704","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 204. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0705704","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_205","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4114,246,"ZL 1.0.0","f0706999","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4114 - Filecoin minerID f0706999","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 205. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0706999","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_206","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4115,246,"ZL 1.0.0","f0707197","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4115 - Filecoin minerID f0707197","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 206. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0707197","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_207","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4116,246,"ZL 1.0.0","f0709366","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4116 - Filecoin minerID f0709366","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 207. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0709366","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_208","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4117,246,"ZL 1.0.0","f0709739","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4117 - Filecoin minerID f0709739","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 208. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0709739","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_209","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4118,246,"ZL 1.0.0","f0715561","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4118 - Filecoin minerID f0715561","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 209. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0715561","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_210","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4119,246,"ZL 1.0.0","f0715639","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4119 - Filecoin minerID f0715639","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 210. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0715639","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_211","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4120,246,"ZL 1.0.0","f0717987","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4120 - Filecoin minerID f0717987","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 211. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0717987","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_212","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4121,246,"ZL 1.0.0","f0718366","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4121 - Filecoin minerID f0718366","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 212. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0718366","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_213","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4122,246,"ZL 1.0.0","f0718665","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4122 - Filecoin minerID f0718665","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 213. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0718665","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_214","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4123,246,"ZL 1.0.0","f0720785","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4123 - Filecoin minerID f0720785","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 214. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0720785","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_215","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4124,246,"ZL 1.0.0","f0722658","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4124 - Filecoin minerID f0722658","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 215. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0722658","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_216","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4125,246,"ZL 1.0.0","f0723538","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4125 - Filecoin minerID f0723538","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 216. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0723538","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_217","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4126,246,"ZL 1.0.0","f0723827","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4126 - Filecoin minerID f0723827","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 217. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0723827","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_218","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4127,246,"ZL 1.0.0","f0726742","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4127 - Filecoin minerID f0726742","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 218. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0726742","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_219","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4128,246,"ZL 1.0.0","f0730266","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4128 - Filecoin minerID f0730266","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 219. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0730266","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_220","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4129,246,"ZL 1.0.0","f0731150","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4129 - Filecoin minerID f0731150","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 220. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0731150","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_221","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4130,246,"ZL 1.0.0","f0735027","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4130 - Filecoin minerID f0735027","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 221. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0735027","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_222","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4131,246,"ZL 1.0.0","f0744513","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4131 - Filecoin minerID f0744513","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 222. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0744513","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_223","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4132,246,"ZL 1.0.0","f0745116","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4132 - Filecoin minerID f0745116","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 223. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0745116","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_224","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4133,246,"ZL 1.0.0","f0746945","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4133 - Filecoin minerID f0746945","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 224. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0746945","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_225","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4134,246,"ZL 1.0.0","f0747522","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4134 - Filecoin minerID f0747522","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 225. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0747522","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_226","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4135,246,"ZL 1.0.0","f0747617","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4135 - Filecoin minerID f0747617","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 226. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0747617","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_227","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4136,246,"ZL 1.0.0","f0749380","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4136 - Filecoin minerID f0749380","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 227. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0749380","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_228","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4137,246,"ZL 1.0.0","f0750779","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4137 - Filecoin minerID f0750779","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 228. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0750779","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_229","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4138,246,"ZL 1.0.0","f0752620","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4138 - Filecoin minerID f0752620","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 229. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0752620","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_230","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4139,246,"ZL 1.0.0","f0752635","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4139 - Filecoin minerID f0752635","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 230. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0752635","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_231","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4140,246,"ZL 1.0.0","f0753055","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4140 - Filecoin minerID f0753055","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 231. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0753055","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_232","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4141,246,"ZL 1.0.0","f0753213","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4141 - Filecoin minerID f0753213","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 232. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0753213","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_233","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4142,246,"ZL 1.0.0","f0753366","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4142 - Filecoin minerID f0753366","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 233. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0753366","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_234","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4143,246,"ZL 1.0.0","f0753402","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4143 - Filecoin minerID f0753402","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 234. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0753402","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_235","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4144,246,"ZL 1.0.0","f0753569","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4144 - Filecoin minerID f0753569","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 235. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0753569","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_236","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4145,246,"ZL 1.0.0","f0753959","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4145 - Filecoin minerID f0753959","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 236. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0753959","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_237","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4146,246,"ZL 1.0.0","f0753988","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4146 - Filecoin minerID f0753988","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 237. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0753988","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_238","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4147,246,"ZL 1.0.0","f0755650","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4147 - Filecoin minerID f0755650","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 238. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0755650","20220607_SP_FF_delivery"
"20220607_SP_FF_transaction_2_attestation_239","0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900",4148,246,"ZL 1.0.0","f0756338","Blockchain Network ID: 246 - Tokenization Protocol: ZL 1.0.0 - Smart Contract Address: 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 - Batch ID: 4148 - Filecoin minerID f0756338","The certificates are redeemed (= assigned to the beneficiary) for the purpose of tokenization and bridging to the Blockchain: Energy Web Chain with the Network ID 246. The smart contract address is 0x2248a8E53c8cf533AEEf2369FfF9Dc8C036c8900 and the specific certificate batch ID is 239. The certificates will be created as tokens of type ERC1888-Topic1 This redemption is matched to Filecoin minerID f0756338","20220607_SP_FF_delivery"
