"attestation_id","attestation_file","attestation_cid","certificate","certificate_cid","reportingStart","reportingStartTimezoneOffset","reportingEnd","reportingEndTimezoneOffset","sellerName","sellerAddress","country","region","volume_Wh","generatorName","productType","label","energySource","generationStart","generationStartTimezoneOffset","generationEnd","generationEndTimezoneOffset"
"20220207_SP_PL_transaction_1_attestation_212","20220429_SP_delivery_212.pdf","bafkreiatgfqjzgylhvelhzylopfsupehfuxjvtrdtqde76nironlxxi6qq","20220429_SP_delivery_212_certificate_212","bafyreih6365bpvyubclslxz2fmd5lcdv7toz54pzojdiyshfnyge4gl3ly","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,43000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_213","20220429_SP_delivery_213.pdf","bafkreiaazxxnlvobonpj4qmgavbil3rsuxrrlzrfhbfvknd5kvoajhoo5q","20220429_SP_delivery_213_certificate_213","bafyreihu2z6qr5n64ycixdncwtxxhh2pjyxhjdobetbw7awggjxjv5lz4a","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,72000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_214","20220429_SP_delivery_214.pdf","bafkreifovyui5lmfziiwrsioekv5tgxdm4tcmmanbnfp2kfdfxbq7i6dfa","20220429_SP_delivery_214_certificate_214","bafyreigewsv6jjlu4pyteiqlgt2ry3mxf2vo5jtxh3h3stph3ejjuwcmoe","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,2000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_215","20220429_SP_delivery_215.pdf","bafkreih2exvmhdbdp746wu2z6i5xwzfdlfxjiarf4k4tjw4hofjala4amm","20220429_SP_delivery_215_certificate_215","bafyreidz5wlanecdi7vd7gvu6uhkcwbluot3ddtyvb5bmfsuaoi2yawii4","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,1000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_216","20220429_SP_delivery_216.pdf","bafkreig2oc4iupkqb5qjkenck3ha6ttusj4sdm7tasnnd63xk7acwmqtwu","20220429_SP_delivery_216_certificate_216","bafyreidblaiyb25vusu5sp4avbzdmgxo3pmvpczqtraktr3k2g4lsx4kea","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,21000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_217","20220429_SP_delivery_217.pdf","bafkreifb2uvpufb23vpvajtomeck6nf3qba4cwkdl46l4hebxddk45z2di","20220429_SP_delivery_217_certificate_217","bafyreicbns5vhnmez6kaul2g7uzec2g3ves2qg6jhoqhueaw7fucywvqyq","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,1000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_218","20220429_SP_delivery_218.pdf","bafkreibxuouihh7orc2x6meous57cmrurn76pv5nphwv52mpczczi6bga4","20220429_SP_delivery_218_certificate_218","bafyreihtv3wc6sjya2h74lykhrnluvd67gqcoffpytqdapwopjfvtjl7fe","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,7000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_219","20220429_SP_delivery_219.pdf","bafkreid2j3yhqu7mbpjpmmnmfjgzz6omr7fkv2fqweeu4npc7fzattg5va","20220429_SP_delivery_219_certificate_219","bafyreidiwsnyihkqby42qaigazdd65lruyrrb2kbvgsoae2kuitsoogc3q","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,1000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_22","20220429_SP_delivery_22.pdf","bafkreic7xdpqkj3j7kbd4ndsfie5yefuqngxfw25nuyowjbs2x63xclj3e","20220429_SP_delivery_22_certificate_22","bafyreiaduh4uonlyu47tif47eqfgbpc2d4pt2ym756p66wpl4v2vmy754y","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,9000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_220","20220429_SP_delivery_220.pdf","bafkreiallz3l5wrvz2vgg6glze4k65u6zvanmhhqdxjyev53ar2ckcsllu","20220429_SP_delivery_220_certificate_220","bafyreifjr47254vqqc7zwoenmabhay2ivll55o57suuz3323icfzecf2li","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,38000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_221","20220429_SP_delivery_221.pdf","bafkreic3oqmofj3u4gpexynjyfxvjgntdhq2gcnoxuwfmpiwn7pdq5ux4q","20220429_SP_delivery_221_certificate_221","bafyreigdkbhjqk4qa52gxihndvm6g2chhonifcjca5sj7swnlwfxe42sbq","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,20000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_222","20220429_SP_delivery_222.pdf","bafkreiffu6k5rr22sfdaxma5jkmxgeysaupsxxacot2i4svjo6byxeye5a","20220429_SP_delivery_222_certificate_222","bafyreicjbfbekwisfeh5imbraz6lsmi3f3723ntcmwuaihwwovlmsnaybe","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,7000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_223","20220429_SP_delivery_223.pdf","bafkreigr7k7nyt4s42ugscsxdbfoogmee75alkivm2xngo5ohhxaqqxaiu","20220429_SP_delivery_223_certificate_223","bafyreicbx55hglqpyzd2tgvugoayohkkxov443xiij4fhshjsirg7fbfz4","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,34000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_224","20220429_SP_delivery_224.pdf","bafkreigmii2dbqygm52xij2e3r47thgnj5z5vdbgpgbpftvnricemiwzkq","20220429_SP_delivery_224_certificate_224","bafyreiejxvbwuwy5374pgje34mm4hjqshmvit3joxdb3ql6md3ppr27hyi","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,1000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_225","20220429_SP_delivery_225.pdf","bafkreihdwdnte4zk33rhywv3fqxvvpb6un2h3nwwrd52bw66jsieqxgvyu","20220429_SP_delivery_225_certificate_225","bafyreiaw2gmzeaigyoksm5wp3t5lz2yo3wkoz6cmunw3w3nbzokvvwebbu","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,3000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_226","20220429_SP_delivery_226.pdf","bafkreici55wq56nq4ztrhudrmkaml4vxac5g72qyrdhlkxlxp5qt6iveoe","20220429_SP_delivery_226_certificate_226","bafyreicgy523m2txdtmlj6wiyuu6lyyew7pny2lw5od5puyejdby7h53om","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,60000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_227","20220429_SP_delivery_227.pdf","bafkreidn2yd3pfr5wq5pu46qega3giepoisbkpdshdwb7l72eamrskbcc4","20220429_SP_delivery_227_certificate_227","bafyreiguljjqct6d6vivnpqjmeoqutaryly2as3agl2abep2qqmhrwz2am","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,90000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_228","20220429_SP_delivery_228.pdf","bafkreicoym62hly4l4w5gom234gjfjlvisav7dvhhel7nena233x4gtuem","20220429_SP_delivery_228_certificate_228","bafyreiecj57tgxsjty3fyovf256lzpe33vwrnfr34r65yvb43x3txgxrbm","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,87000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_229","20220429_SP_delivery_229.pdf","bafkreigchi7ue7xak2fh5vjinqiitrcfmb2waesf72ncocetu7qc25semy","20220429_SP_delivery_229_certificate_229","bafyreihnjii6geu2kiz7drv3hslqcvix6gaasm2cyx3f7245ti74344elu","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,26000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_23","20220429_SP_delivery_23.pdf","bafkreiavgzamr6753x24y73vj2g6ibezd36ww5j4rj7sf7ou4xjjnhy4ui","20220429_SP_delivery_23_certificate_23","bafyreieueej2wpwapg7od6l2azuaieh2knvvd6p2tlqtbxsfpxpi4e4oyq","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,305000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_230","20220429_SP_delivery_230.pdf","bafkreicloftot7qzfuk45a5t7d5rpzou3xynzktabewpvgdcknm2d2ly6q","20220429_SP_delivery_230_certificate_230","bafyreiev3mdulydqgqf64uu7gyaofxzdznvtheazwdzagh4l26bsgxvypu","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,173000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_231","20220429_SP_delivery_231.pdf","bafkreifrg47tap4kdimttyheqxlrhwjybdbweono63rcwn6qhn4ymnahiq","20220429_SP_delivery_231_certificate_231","bafyreiaomx7akwismamtljpv3qaa2kn2j553xi7jmly2cmcyrxdlejgod4","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,1000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_232","20220429_SP_delivery_232.pdf","bafkreickpxm6fzupx5zmrzwk466nbcf3cobvay26vgc5ueoi4ecnwt2bau","20220429_SP_delivery_232_certificate_232","bafyreiezki5mktmko63myfhiaekijsrfq4ywfrri3unprpwohqm2sx2wj4","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,136000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_233","20220429_SP_delivery_233.pdf","bafkreie6cku7r2ok26ssyne7x7ceuvwnutvtihtvjclbmesusjrzgdx7nm","20220429_SP_delivery_233_certificate_233","bafyreiartwsfvoeelahlr5nr5ukpeydom5yrmfueikcyxukbaqe75on3qy","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,57000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_234","20220429_SP_delivery_234.pdf","bafkreifkaoo2eme2irakzid5eppn27ibcvncfxgrbbxgy3kqrr6dwmp3vu","20220429_SP_delivery_234_certificate_234","bafyreigqqkx7ydpxw4xnub45s6x3rouyhcx7dypjdvvhqd7ts6qpkskosm","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,62000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_235","20220429_SP_delivery_235.pdf","bafkreifxx3nd7m2vnis7rjtjqfrefm2lm547bxznokggokwkpj7hrmmime","20220429_SP_delivery_235_certificate_235","bafyreicjrkknm56ec7hr4nwsbf5ojfguxqofjt3fcpstqvjpuhvmvhzpzm","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,4000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_236","20220429_SP_delivery_236.pdf","bafkreiexn5h2tfj7tocz5cxblpew43tu4bnp3nvsh3rkmss4mx4hc4oz5u","20220429_SP_delivery_236_certificate_236","bafyreieolzwn32ft3pq5jdvoczajyb2o7fz4lc6mlxablvwkke4cflncka","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,3000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_237","20220429_SP_delivery_237.pdf","bafkreifoudck3xioiapqnkarxg2ns57e22k5qk7jp2x5tk7uycsmh6anv4","20220429_SP_delivery_237_certificate_237","bafyreiccdzhkdexgpnriyaodbtiot7pwtsy6pabyrx3xluj62qy6sajc6m","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,46000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_238","20220429_SP_delivery_238.pdf","bafkreibynsyk3rclzzivfc2iuypxijd6b4kghpwsgb2nuf46hn6phj4xdq","20220429_SP_delivery_238_certificate_238","bafyreie7b4jk32hrxpr7xayhtjwxbmhrd4csnhjdekxsahxwsrpkueb2qq","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,12000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_239","20220429_SP_delivery_239.pdf","bafkreig5r4doyuja2du4q5lqxz5boj7ubsuyefy3geeaxeg2us6bivkc34","20220429_SP_delivery_239_certificate_239","bafyreicqzfg6odjppvjtse5cs3odvdx4khekt5fsvrfghn76nvsxo6ivvq","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,1000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_24","20220429_SP_delivery_24.pdf","bafkreibzmul4hvxbmwzsjg5ridcn5hgdpgyoxd2gy24d7dhy6vmfunpoqq","20220429_SP_delivery_24_certificate_24","bafyreia2kmcm5s7wmj5wv5o3m7f3ckofji3guijoven6lv5xjpeku7s75q","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,72000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_240","20220429_SP_delivery_240.pdf","bafkreidwmuavowe5t3ouzqrstt22b5pz2t45fnmqkwrscehedxtg3pxlby","20220429_SP_delivery_240_certificate_240","bafyreiful5nlynaowmp4klaydoefscmhsp4p5ya5ieptpqfueyz6ffgh2a","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,39000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_241","20220429_SP_delivery_241.pdf","bafkreicyug2jlbhgnczkdiql4n7o4y3l7txjg7cl572qyrzjcgrpcnkd5m","20220429_SP_delivery_241_certificate_241","bafyreicp65wbkevucjge6omrccjxd7hhatm4dr7btxwm3c5fyqdo4iewqu","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,132000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_242","20220429_SP_delivery_242.pdf","bafkreifyg7wlrjakxlqdjrbugjqmn33yjdui3kasiwtwcuzueedlxttzti","20220429_SP_delivery_242_certificate_242","bafyreidc6t22bkmgcxjhsvoxlvlu4z77fr34dfsrkxx4vauf6v6ug67yj4","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,3000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_243","20220429_SP_delivery_243.pdf","bafkreidp22zz6zib67ted62mkltldwovoh7nqtq4twc7zd6i6fjfast2e4","20220429_SP_delivery_243_certificate_243","bafyreigl4ln5agzd3uxw4zuytn7wemfhqwz2xwot4rjoeisawqgc4l4gmi","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,14000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_244","20220429_SP_delivery_244.pdf","bafkreicmthsvn6725oxz6ipmwt5qkk35pqdnmikunpxvmxdnyuixwshuki","20220429_SP_delivery_244_certificate_244","bafyreia4x67t5k26hy2o5pmhcpkfzozpfda5egjulkobijrmkqa5tq7ab4","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,673000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_245","20220429_SP_delivery_245.pdf","bafkreih6a4lkdmoh54l7reu5ywavoqdbr4nkpn4yjcu5ygybwkcbcbxy7y","20220429_SP_delivery_245_certificate_245","bafyreig2ji42cm3jltxpelb4xkycvhvwp5z33653kaoqeio2u6qqf3icy4","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,18000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_246","20220429_SP_delivery_246.pdf","bafkreibisrckfx3zb3uleq5azfwiyq6bxjy6z324fx3rw2eohka7dg6nya","20220429_SP_delivery_246_certificate_246","bafyreidqbuf7hki657v4jd63eoazfns3pzk4c7q4shwuvfb6kksfumkwcm","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,2467000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_247","20220429_SP_delivery_247.pdf","bafkreigubjuecn7jxq77lujfce3st7qcjqqrt6amtqki5qff44hayd2yvm","20220429_SP_delivery_247_certificate_247","bafyreig34f3wotfwl2lkjxfdrthoeeetn5ggd5jgkpaqmjiztzurwb3wmi","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,3000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_248","20220429_SP_delivery_248.pdf","bafkreifprtzzw6lsmxkbyzpjjyzpgil6z54vd7zhnqjeurb43wsbzdabhq","20220429_SP_delivery_248_certificate_248","bafyreianlt5qfv65b3f2nrpckuyc2ls747zavchtexs3hxdde3j2vvkxoi","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,11000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_249","20220429_SP_delivery_249.pdf","bafkreib4swr6vwxw5zo2ow53nrckusgmn6kqllbzyg5dzzih3ngkrwsnwm","20220429_SP_delivery_249_certificate_249","bafyreiekj4czadlfey2nooqlltf3o35jgocesxe7ueg4r5sfal3syfvrxq","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,110000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_25","20220429_SP_delivery_25.pdf","bafkreifphgyvkfajxs7pqxcakgynu4lmitezneqsaole3ejbakzmh3fsge","20220429_SP_delivery_25_certificate_25","bafyreifvto3kspdwmju6hlrkttc5ijv4mvyk3d2vgeav3ie7ot73c6den4","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,197000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-06-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_250","20220429_SP_delivery_250.pdf","bafkreiabjlmseb5uz4zntim2lyyg47sa4uzcatt6g334kdnrbr76enwlby","20220429_SP_delivery_250_certificate_250","bafyreifbbe7bh2doyc3mug4sdke5kapzxfdkici4ftes4lvilpkdzd4raa","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,16000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
"20220207_SP_PL_transaction_1_attestation_251","20220429_SP_delivery_251.pdf","bafkreicju75qj2oairmsutdy36bj42cs5a5mebjathnqb6zlzikuzgfrxu","20220429_SP_delivery_251_certificate_251","bafyreih2x7gedhkrt7xq5abp52bwoxjirdutrd37dg6gnzoh765vleum6u","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480,"SP Impact Pte Ltd ","2 Kallang Sector, SP Group Building, Singapore 349277","CN",,64000000,"Longli Jia Tuo Mountain Windfarm","IREC",,"wind","2021-04-01T00:00:00.000Z",480,"2021-04-30T23:59:59.999Z",480
